1417,﻿Cula Cuțui,Stronghold Cutui,Broșteni, Mehedinţi,﻿ФЕОДАЛНО ИМЕНИЕ КУЦУЙ,Броșтени, Мехединţи,44.760204,22.980387
1532,BISERICA DE LEMN SFANTA PARASCHEVA,Wooden Church St. Paraskeva,DRACESTI,TELEORMAN,﻿Дървената Църква Света Параскева,ДРАЦЕСТИ,ТЕЛЕОРМАН,44.05324,25.21448
1539,BISERICA DE LEMN,Wooden Church of Merişani,MERISANI,TELEORMAN,﻿Дървена църква на Меришани,МЕРИСАНИ,ТЕЛЕОРМАН,44.049244,25.22148
1550,BISERICA DE LEMN,Wooden Church Sericu,SERICU,TELEORMAN,﻿Дървената църква,СЕРИЦУ,ТЕЛЕОРМАН,44.049244,25.22348
1552,SCHITUL MARE MUCENIC FANURIE,Monastery of St. Fanurie,SILISTEA GUMESTI,TELEORMAN,﻿Манастир на Св. Фанурий,СИЛИСТЕА ГУМЕСТИ,ТЕЛЕОРМАН,44.379566,25.010479
1555,MANASTIREA SFANTA ECATERINA,Saint Catherine's Monastery,TATARASTII DE SUS,TELEORMAN,﻿Манастира Тътъръщи - Света Екатерина,ТАТАРАСТИИ ДЕ СУС,ТЕЛЕОРМАН,44.410286,25.11612
1563,BISERICA SFANTUL HARALAMBIE,Church of Saint Charalambos,TURNU MAGURELE,TELEORMAN,﻿Църква на Свети Хараламбос,ТУРНУ МАГУРЕЛЕ,ТЕЛЕОРМАН,43.786114,24.840378
1567,BISERICA DE LEMN SFANTA PARASCHEVA,Wooden Church of St. Paraskeva,VIDELE,TELEORMAN,﻿Дървената Църква Света Параскева,ВИДЕЛЕ,ТЕЛЕОРМАН,44.278194,25.51649
1003,BISERICA SF VOIEVOZI,Church Holy Kings,CALUGARENI,GIURGI,﻿Църквата Свети Първенци,ЦАЛУГАРЕНИ,ГИУРГИ,44.186123,25.995861
1005,Biserica Sf. Petru si Pavel Sat Cetatea,Church of St. Peter and Paul,CETATEA,GIURGI,﻿Църквата Свети Петър и Павел,ЦЕТАТЕА,ГИУРГИ,43.89097,25.947767
1007,MANASTIREA DELTA NEAJLOVULUI,Delta Neajlovului Monastery,COMANA,GIURGI,﻿Манастира Делтата на Няжлов,ЦОМАНА,ГИУРГИ,44.163162,26.146023
1012,MANASTIREA COMANA,Comana Monastery,COMANA,GIURGIU,﻿Манастир Комана,ЦОМАНА,ГИУРГИУ,44.17916,26.15302
1015,BISERICA ADORMIREA MAICII DOMNULUI BUDENI,Assumption Church,COMANA,GIURGIU,﻿Църквата Успение на Света Богородица,ЦОМАНА,ГИУРГИУ,44.17116,24.145021
1016,MANASTIREA BUNA VESTIRE,Annunciation Monastery,BOLINTIN VALE,GIURGIU,﻿Манастир Благовещение,БОЛИНТИН ВАЛЕ,ГИУРГИУ,44.44653,25.757841
1018,BISERICA SF. ILIE CRUCEA DE PIATRA,Church of St. Elijah,CRUCEA DE PIATRA,GIURGIU,﻿Църква Свети Илия,ЦРУЦЕА ДЕ ПИАТРА,ГИУРГИУ,43.896866,25.959944
1019,BISERICA SF PARASCHEVA DARASTI,Church of St. Paraskeva,DARASTI,GIURGIU,﻿Църквата Света Благочестива Параскева,ДАРАСТИ,ГИУРГИУ,44.244465,26.2324
1020,BISERICA DOBRENI,Assumption Church,DOBRENI,GIURGIU,﻿Църквата Успение на Света Богородица,ДОБРЕНИ,ГИУРГИУ,43.895615,25.972078
1023,Biserica Sf. Ecaterina din Fratesti,Church of St. Catherine,FRATESTI,GIURGIU,﻿ЦЪРКВАТА СВЕТА ЕКАТЕРИНА ФРЪЦЕЩ,ФРАТЕСТИ,ГИУРГИУ,43.973843,25.959639
1024,Biserica Adormirii Maicii Domnului Gaujani,Assumption Church,GAUJANI,GIURGIU,﻿Църквата Успение на Света Богородица,ГАУЯНИ,ГИУРГИУ,43.7365,25.710716
1025,Biserica Adventista Gaujani,Adventist Church,GAUJANI,GIURGIU,﻿Адвентистката църква,ГАУЯНИ,ГИУРГИУ,43.7365,25.718716
1027,BISERICA SF GHEORGHE GIURGIU,Monastery of St. George,GIURGIU,GIURGIU,﻿Манастир Св. Георги,ГИУРГИУ,ГИУРГИУ,43.902615,25.963078
1033,BISERICA ADORMIRII MAICII DOMNULUI GIURGIU,Assumption Cathedral,GIURGIU,GIURGIU,﻿Църквата Успение на Света Богородица,ГИУРГИУ,ГИУРГИУ,43.911613,25.964077
1036,BISERICA MIHAIL SI GAVRIIL GIURGIU,Ascension Church,GIURGIU,GIURGIU,﻿Църквата Възнесение Господне,ГИУРГИУ,ГИУРГИУ,43.907616,25.980078
1041,EPISCOPIA GIURGIU,Diocese of Giurgiu,GIURGIU,GIURGIU,﻿ЕПИСКОПИЯТА НА ДЖУРДЖУ,ГИУРГИУ,ГИУРГИУ,43.893616,25.967077
1043,BISERICA ROMANO-CATOLICA GIURGIU,Roman Catholic Church,GIURGIU,GIURGIU,﻿Римокатолическата църква,ГИУРГИУ,ГИУРГИУ,43.893616,25.970078
1050,SCHITU BARBU BELU GOSTINARI,The Barbu Belu Hermitage,GOSTINARI,GIURGIU,﻿Обител Барбу Белу,ГОСТИНАРИ,ГИУРГИУ,44.186756,26.224716
1051,BISERICA SF. VOIEVOZI MIHAIL SI GAVRIIL HERASTI,Church of St. Voivodes Michael and Gabriel,HERASTI,GIURGIU,﻿Църквата Св. Първенци,ХЕРАСТИ,ГИУРГИУ,43.894615,25.979078
1053,MANASTIREA HULUBESTI,Parish Church of St. Hierarch Nicholas,HULUBESTI,GIURGIU,﻿Църквата Хулубещ,ХУЛУБЕСТИ,ГИУРГИУ,43.895615,25.970078
1054,Biserica Ioan Botezatorul Malu,John the Baptist Church,MALU,GIURGIU,﻿Ц ърквата Йоан Кръстител,МАЛУ,ГИУРГИУ,43.896034,25.95035
1057,BISERICA TUFA COSTINENI MIHAILESTI,Church St. Archangels,MIHAILESTI,GIURGIU,﻿Църквата Св. Князе,МИХАИЛЕСТИ,ГИУРГИУ,44.321434,25.914701
1058,BISERICA SF NICOLAE MIRONESTI,Monastery of St. Nicholas,MIRONESTI,GIURGIU,Манастир Св. Николай,МИРОНЕСТИ,ГИУРГИУ,43.900616,25.968077
1060,BISERICA OBEDENI,Church Obedeni,OBEDENI,GIURGIU,﻿Църквата Обеден,ОБЕДЕНИ,ГИУРГИУ,43.900616,25.979078
1061,MANASTIREA IOAN RUSU SLOBOZIA,Monastery of St. Ioan Rusu,SLOBOZIA,GIURGIU,﻿Манастир Йоан Руски,СЛОБОЗИА,ГИУРГИУ,43.85592,25.906353
1063,BISERICA SF PANTELIMON VEDEA,Church of St. Panteleimon,VEDEA,GIURGIU,﻿Църквата Св.  Пантелеймон,ВЕДЕА,ГИУРГИУ,43.77882,25.788517
1237,BISERICA SF. NICOLAE ANDOLINA,St. Nicholas Church,ANDOLINA,CALARASI,﻿Църква Св. Николае,АНДОЛИНА,ЦАЛАРАСИ,44.2022,27.34644
1238,BISERICA SF. NICOLAE BOGATA,Church of St. Nicholas,BOGATA,CALARASI,﻿Църква Св. Николае,БОГАТА,ЦАЛАРАСИ,44.2032,27.340439
1239,BISERICA SF. IOAN BOTEZATORU ALEXE,Church of St. John the Baptist Alexe,CALARASI,CALARASI,﻿Църква Свети Йоан Кръстител Алексе,ЦАЛАРАСИ,ЦАЛАРАСИ,44.2002,27.333439
1240,BISERICA SF. CONSTANTIN SI ELENA,Church of Saints Constantine and Helena,CALARASI,CALARASI,﻿Църква Свети Константин и Елена,ЦАЛАРАСИ,ЦАЛАРАСИ,44.2062,27.34344
1241,BISERICA MIRCEA VODA,Church Mircea Voda,CALARASI,CALARASI,﻿Църква Св. Йерарх Николае,ЦАЛАРАСИ,ЦАЛАРАСИ,44.1982,27.34344
1246,CATEDRALA ORTODOXA SF. NICOLAE,Orthodox Cathedral of St. Nicholas,CALARASI,CALARASI,﻿Православна катедрала Св. Николае,ЦАЛАРАСИ,ЦАЛАРАСИ,44.2072,27.330439
1260,BISERICA SF. NICOLAE,St. Nicholas Church,CIOCANESTI,CALARASI,﻿Църква Св. Николае,ЦИОЦАНЕСТИ,ЦАЛАРАСИ,44.205986,27.084286
1261,BISERICA SF. NICOLAE DOR MARUNT I,St. Nicholas Church,DOR MARUNT,CALARASI,﻿Църква Св. Николае,ДОР МАРУНТ,ЦАЛАРАСИ,44.439632,26.94269
1262,BISERICA SF. GHEORGHE DOR MARUNT II,St. George Church,DOR MARUNT,CALARASI,﻿Църква Св. Георге,ДОР МАРУНТ,ЦАЛАРАСИ,44.43563,26.94969
1265,BISERICA SF. DUMITRU,St. Demetrius Church,MANASTIREA,CALARASI,﻿Църква Свети Димитър,МАНАСТИРЕА,ЦАЛАРАСИ,44.20647,26.903923
1267,BISERICA SF. MIHAIL SI GAVRIIL,Church of St. Michael and Gabriel,NEGOESTI,CALARASI,﻿Църквата Св. Михаил и Гаврил,НЕГОЕСТИ,ЦАЛАРАСИ,44.2042,27.34244
1268,BISERICA EROILOR,Ascension Church - Heroes,OLTENITA,CALARASI,﻿Църквата Възнесение Господне – на героите,ОЛТЕНИТА,ЦАЛАРАСИ,44.091003,26.639584
1269,BISERICA SF. GHEORGHE,Church of St. George,OLTENITA,CALARASI,﻿Църква Св. Георге,ОЛТЕНИТА,ЦАЛАРАСИ,44.079002,26.631582
1270,BISERICA SF. NICOLAE,St. Nicholas Church,OLTENITA,CALARASI,﻿Църква Свети Николае,ОЛТЕНИТА,ЦАЛАРАСИ,44.083004,26.639584
1275,BISERICA SF. GHEORGHE SOLDANU,St. George Church,SOLDANU,CALARASI,﻿Църквата Свети Георги,СОЛДАНУ,ЦАЛАРАСИ,44.222675,26.521967
1276,BISERICA SF. NICOLAE,St. Nicholas Church,SPANTOV,CALARASI,﻿Църквата Свети Николай,СПАНТОВ,ЦАЛАРАСИ,44.121555,26.785044
1277,BISERICA SF. PARASCHEVA,Church of St. Paraskeva,STANCEA,CALARASI,﻿Църква Св. Параскева,СТАНЦЕА,ЦАЛАРАСИ,44.2142,27.340439
1278,BISERICA ADORMIREA MAICII DOMNULUI,Assumption Church,SULTANA,CALARASI,﻿Църква Възнесение на Света Богородица,СУЛТАНА,ЦАЛАРАСИ,44.345314,24.511972
1279,MANASTIREA TARICENI,Tăriceni Monastery,TARICENI,CALARASI,﻿Манастира Търичен,ТАРИЦЕНИ,ЦАЛАРАСИ,44.2122,27.33644
1281,MANASTIREA BUNA VESTIRE VALEA ROSIE,Annunciation Monastery,VALEA ROSIE,CALARASI,﻿Манастир Благовещение,ВАЛЕА РОСИЕ,ЦАЛАРАСИ,44.194202,27.334438
1284,BISERICA SF. ANDREI FUNDENI,Saint Andrew Church,FUNDENI,CALARASI,﻿Църква Св. Андрей,ФУНДЕНИ,ЦАЛАРАСИ,44.377495,26.351496
1068,MANASTIREA EPICTET SI ASTION,Epictet and Astion Monastery Capidava,Capidava - Histria,CONSTANTA,﻿Манастир Капидава,Цапидава - Хистриа,ЦОНСТАНТА,44.198997,28.61675
1069,BISERICA ROMANO-CATOLICA,Roman Catholic Church,Cernavoda,CONSTANTA,﻿Римокатолическата църква,Цернавода,ЦОНСТАНТА,44.346004,28.03973
1070,BISERICA SF. CONSTANTIN SI ELENA,Church of St. Emperors Constantine and Helen,Cernavoda,CONSTANTA,﻿Римокатолическата църква,Цернавода,ЦОНСТАНТА,44.360004,28.03173
1071,GEAMIE CERNAVODA,Cernavoda Mosque,Cernavoda,CONSTANTA,﻿Джамия Чернавода,Цернавода,ЦОНСТАНТА,44.349007,28.03973
1075,BISERICA ADORMIREA MAICII DOMNULUI,Assumption Church,Cogealac,CONSTANTA,﻿Черквата Успение Богородично Коджалак,Цогеалац,ЦОНСТАНТА,44.56292,24.567858
1076,BISERICA COLELIA,Church Colelia,Colelia,CONSTANTA,﻿Църква КОЛЕЛИА,Цолелиа,ЦОНСТАНТА,44.17402,28.624563
1082,BISERICA ADORMIREA MAICII DOMNULUI,Assumption Church,Constanta,CONSTANTA,﻿ЦЪРКВАТА УСПЕНИЕ НА СВЕТА БОГОРОДИЦА,Цонстанта,ЦОНСТАНТА,44.16702,28.616562
1083,BISERICA APOSTOLICA ARMEANA,Armenian Apostolic Church,Constanta,CONSTANTA,﻿АПОСТОЛСКА АРМЕНСКА ЦЪРКВА,Цонстанта,ЦОНСТАНТА,44.183018,28.606562
1084,BISERICA BULGARA,Bulgarian Church,Constanta,CONSTANTA,﻿БЪЛГАРСКАТА ЦЪРКВА,Цонстанта,ЦОНСТАНТА,44.185017,28.610563
1085,BISERICA CATOLICA SF. ANTON,Catholic Church St. Anton,Constanta,CONSTANTA,﻿Ктолическа църква Св. Антон,Цонстанта,ЦОНСТАНТА,44.169018,28.624563
1086,BISERICA GRECEASCA METAMORPHOSIS,Metamorphosis Greek Church,Constanta,CONSTANTA,﻿ГРЪЦКАТА ЦЪРКВА МЕТАМОРФОЗИС,Цонстанта,ЦОНСТАНТА,44.16602,28.619562
1087,BISERICA SF. MINA,St. Martyr Mina Orthodox Church,Constanta,CONSTANTA,﻿ЦЪРКВАТА СВЕТИ МИНА,Цонстанта,ЦОНСТАНТА,44.18002,28.624563
1088,BISERICA SF. GHEORGHE,Church of St. George,Constanta,CONSTANTA,﻿ЦЪРКВАТА СВ. ГЕОРГИ,Цонстанта,ЦОНСТАНТА,44.16702,28.614563
1089,BISERICA SF. STEFAN,Church of St. Stefan,Constanta,CONSTANTA,﻿ЦЪРКВАТА СВЕТИ СТЕФАН,Цонстанта,ЦОНСТАНТА,44.17302,28.614563
1117,CATEDRALA SF. APOSTOLI PETRU SI PAVEL,Cathedral of Saints Apostles Peter and Paul,Constanta,CONSTANTA,﻿Катедрала Свети Апостоли Петър и Павел,Цонстанта,ЦОНСТАНТА,44.17402,28.617563
1131,GEAMIA HUNCHIAR,Hunchiar Mosque,Constanta,CONSTANTA,﻿ДЖАМИЯ ХУНКИАР,Цонстанта,ЦОНСТАНТА,44.185017,28.607561
1144,MOSCHEEA CAROL I,Carol I Mosque,Constanta,CONSTANTA,﻿ДЖАМИЯТА КАРОЛ I,Цонстанта,ЦОНСТАНТА,44.185017,28.605562
1181,SCHITUL SF. ELENA,Saint Helena Hermitage by the Sea,Costinesti,CONSTANTA,﻿Манастир Св Елена де ла Маре,Цостинести,ЦОНСТАНТА,43.938435,28.62076
1186,GEAMIE EFORIE SUD,Eforie Sud Mosque,Eforie Sud,CONSTANTA,﻿ДЖАМИЯ,Ефорие Суд,ЦОНСТАНТА,44.0198,28.65143
1189,BISERICA CONSTANTIN SI ELENA,Church of St. Constantine and Elena,Harsova,CONSTANTA,﻿Църквата Св.Св. Константин и Елена,Харсова,ЦОНСТАНТА,44.68641,27.945593
1191,GEAMIA MAHMUD,Mahmud Mosque,Harsova,CONSTANTA,﻿ДЖАМИЯТА МАХМУД,Харсова,ЦОНСТАНТА,44.70141,27.953594
1196,GEAMIA ESMAHAN SULTAN,Sultan Esmahan Mosque,Mangalia,CONSTANTA,﻿Джамията Есмахан Султан в Мангалия,Мангалиа,ЦОНСТАНТА,43.830467,28.582664
1205,BISERICA DIONISIE SI EFREM CEL NOU,Efrem and Dionysius The New Church,Tirgusor,CONSTANTA,﻿Църквата Дионисий и Ефрем Нови,Тиргусор,ЦОНСТАНТА,44.45091,28.418596
1206,MANASTIREA SF. IOAN CASIAN,Monastery of St. John Cassian,Tirgusor,CONSTANTA,﻿Манастир Св. Йоан Касиан Sf. Ioan Casian,Тиргусор,ЦОНСТАНТА,44.452908,28.419596
1216,Manastirea Basarabi,Basarabi Monastery,Murfatlar,CONSTANTA,﻿Манастир Басараб,Мурфатлар,ЦОНСТАНТА,44.17065,28.401976
1218,Geamia Murfatlar,Mosque Murfatlar,Murfatlar,CONSTANTA,﻿Джамия Мурфатлар,Мурфатлар,ЦОНСТАНТА,44.18865,28.409975
1224,Geamia Abdul Medgid,Abdul Medgid Mosque,Medgidia,CONSTANTA,﻿Джамия Абдул Меджиди,Медгидиа,ЦОНСТАНТА,44.26497,28.278511
2661,Catedrala Sf. Martir Dumitru,St. Martyr Demetrius Cathedral,Vidin, Vidin,Катедралата Св Mártir Думитру,Видин, Видин,43.98833,22.882761
2662,Biserica Sf. Nicolae,St. Nicholas Church,Vidin, Vidin,Църква Свети Никола,Видин, Видин,43.999332,22.878761
2663,Mausoleul lui Antim I,Mausoleum of Antim I,Vidin, Vidin,Мавзолеят на Антим I,Видин, Видин,43.991333,22.881762
2664,Sinagoga Evreiască,Hebrew Synagogue,Vidin, Vidin,Синагогата иврит,Видин, Видин,43.999332,22.87676
2665,Mănăstirea Peșteră,Cave Monastery,Albotin, Vidin,Пещерата манастир,Алботин, Видин,44.08046,23.039877
2666,Mănăstirea Rakovishki,Monastery Rakovishki,Vidin, Vidin,Манастир Раковишки,Видин, Видин,43.99533,22.871761
2667,Biserica Sf. Petka,Church of St. Petka,Vidin, Vidin,Църква Света Петка,Видин, Видин,44.00133,22.877762
2668,Biserica Sf Pantelimon,Church of St. Panteleimon,Vidin, Vidin,Църква Свети Пантелеймон,Видин, Видин,43.992332,22.870762
2669,Mănăstirea Izvorski,Monastery Izvorski,Vidin, Vidin,Манастир Изворски,Видин, Видин,43.983334,22.86576
2670,Biserica Bashovishka,Church Bashovishka,Oreshets, Vidin,Църква Bashovishka,Орешетс, Видин,43.63375,22.74143
2671,Biserica Sf. Ioan Botezătorul,Church of St. John the Baptist,Varbovo, Vidin,Църква Св.Йоан Botezătorul,Варбово, Видин,43.543858,22.646965
2672,Biserica Sf. Paraskeva,Church of St. Paraskeva,Gorni Lom, Vidin,Църква Света Параскева,Горни Лом, Видин,43.48352,22.7451
2673,Biserica Sf. Gheorghe,Church of St. George,Oreshets, Vidin,Църква Свети Георги,Орешетс, Видин,43.63875,22.728432
2674,Biserica Roșie Sf. Treime,Red Church St. Trinity,Vidin, Vidin,Червената църква Света Троица,Видин, Видин,44.00033,22.885761
2675,Moscheea Hadzhi Hyusein,Hadzhi Hyusein Mosque,Belogradchik, Vidin,Хаджи джамия Хюсеин,Белоградчик, Видин,43.6242,22.691515
2156,Biserica Sf Nicolae Făcătorul de Minuni,Church St. Nicholas the Wonderworker,Berkovitsa, Montana,Църква Свети Николай Чудотворец,Берковитса, Монтана,43.243393,23.12425
2157,Mănăstirea Sf Ivan Rilski,St. Ivan Rilski Monastery,Chiprovtsi, Montana,Свети Иван Рилски Манастир,Цхипровтси, Монтана,43.415703,22.892633
2158,Mănăstirea Gushovski,Gushovski Monastery,Chiprovtsi, Montana,Манастир Гушовския,Цхипровтси, Монтана,43.415703,22.908634
2159,Mănăstirea Lopushanski,Lopushanski Monastery,Chiprovtsi, Montana,Лопушански манастир,Цхипровтси, Монтана,43.4207,22.902634
2160,Mănăstirea Klisura Sf. Chiril și Metodie,Klisura Monastery of St. Cyril and Methodius,Montana, Montana,Клисурски манастир св. Кирил и Методий,Монтана, Монтана,43.454617,23.210678
2161,Biserica Sf. Chiril și Metodie,Church of St. Cyril and Methodius,Montana, Montana,Църква на Св Кирил и Методий,Монтана, Монтана,43.439617,23.192678
2162,Biserica Nașterea Fecioarei Sfinte,Birth of Holy Virgin Church,Berkovitsa, Montana,Света Богородица Рождество Христово Църквата,Берковитса, Монтана,43.24739,23.11425
2163,Biserica ortodoxă Sf Gheorghe,Orthodox church of St. George,Varshets, Montana,Православната църква Свети Георги,Варшетс, Монтана,43.191475,23.286316
2164,Biserica Medievală Sf Patruzeci de Martiri,St. Forty Martyrs Medieval Church,Lipen, Montana,Средновековна църква Свети четиридесет мъченици,Липен, Монтана,43.390903,23.38804
2165,Biserica Medievală Sf Petka,Medieval Church of St. Petka,Draganitsa, Montana,Средновековна църква Света Петка,Драганитса, Монтана,43.241596,23.246922
2166,Biserica Sf Nikolay,Church of St. Nikolay,Montana, Montana,св. Николай,Монтана, Монтана,43.43762,23.197678
2167,Biserica Medievală Sf Vaznesenie (Înălțarea Sfântă),Medieval Church St. Vaznesenie (Holy Ascension),Chiprovtsi, Montana,Средновековната църква Св Възнесение (Светия Възнесение),Цхипровтси, Монтана,43.414703,22.895634
2168,Mănăstirea 'Trinity',Monastery 'Trinity',Rasovskiyat, Montana,Manastirea Тринити,Расовскиыат, Монтана,44.290466,24.453821
2169,Mănăstirea Sf Arhanghel Mihail,Monastery of St. Archangel Michael,Brusartsi, Montana,Манастир Майкъл,Брусартси, Монтана,43.661198,23.004766
